"dt","k","v"
2014-02-15,"sm.revenue",968166.87
2014-02-16,"sm.revenue",890718.86
2014-02-17,"sm.revenue",967422.92
2014-02-18,"sm.revenue",651093.73
2014-02-19,"sm.revenue",720190.52
2014-02-20,"sm.revenue",766845.95
2014-02-21,"sm.revenue",989311.53
2014-02-22,"sm.revenue",734663.99
2014-02-23,"sm.revenue",700968.56
2014-02-24,"sm.revenue",667221.3
2014-02-25,"sm.revenue",672373.4
2014-02-26,"sm.revenue",643209.08
2014-02-27,"sm.revenue",635756.06
2014-02-28,"sm.revenue",629006.73
2014-03-01,"sm.revenue",698787.08
2014-03-02,"sm.revenue",755725.5
2014-03-03,"sm.revenue",586870.82
2014-03-04,"sm.revenue",609043.58
2014-03-05,"sm.revenue",548956.35
2014-03-06,"sm.revenue",965726.27
2014-03-07,"sm.revenue",627724.18
2014-03-08,"sm.revenue",615453
2014-03-09,"sm.revenue",718263.21
2014-03-10,"sm.revenue",596376.83
2014-03-11,"sm.revenue",533552.14
2014-03-12,"sm.revenue",529345.89
2014-03-13,"sm.revenue",518445.69
2014-03-14,"sm.revenue",566445.83
2014-03-15,"sm.revenue",569867.99
2014-03-16,"sm.revenue",598234.24
2014-03-17,"sm.revenue",559471.18
2014-03-18,"sm.revenue",531379.44
2014-03-19,"sm.revenue",571741.7
2014-03-20,"sm.revenue",506321.33
2014-03-21,"sm.revenue",563655.14
2014-03-22,"sm.revenue",704067.72
2014-03-23,"sm.revenue",611908.47
2014-03-24,"sm.revenue",537960.1
2014-03-25,"sm.revenue",582921.52
2014-03-26,"sm.revenue",582948.65
2014-03-27,"sm.revenue",524212.39
2014-03-28,"sm.revenue",616131.18
2014-03-29,"sm.revenue",700574.88
2014-03-30,"sm.revenue",527054.58
2014-03-31,"sm.revenue",488186.42
2014-04-01,"sm.revenue",479190.2
2014-04-02,"sm.revenue",512212.7
2014-04-03,"sm.revenue",581764.11
2014-04-04,"sm.revenue",547551.56
2014-04-05,"sm.revenue",581543.64
2014-04-06,"sm.revenue",483374.66
2014-04-07,"sm.revenue",470045.46
2014-04-08,"sm.revenue",547501.41
2014-04-09,"sm.revenue",453466.41
2014-04-10,"sm.revenue",568154.06
2014-04-11,"sm.revenue",473591.94
2014-04-12,"sm.revenue",460841.15
2014-04-13,"sm.revenue",433447.55
2014-04-14,"sm.revenue",480749.3
2014-04-15,"sm.revenue",479426
2014-04-16,"sm.revenue",504612.25
2014-04-17,"sm.revenue",458646.9
2014-04-18,"sm.revenue",543221.97
2014-04-19,"sm.revenue",598935.82
2014-04-20,"sm.revenue",597756.09
2014-04-21,"sm.revenue",476249.73
2014-04-22,"sm.revenue",424115.13
2014-04-23,"sm.revenue",460209.45
2014-04-24,"sm.revenue",507379.81
2014-04-25,"sm.revenue",515921.21
2014-04-26,"sm.revenue",473859.3
2014-04-27,"sm.revenue",461252.75
2014-04-28,"sm.revenue",446060.01
2014-04-29,"sm.revenue",458107.84
2014-04-30,"sm.revenue",487055.22
2014-05-01,"sm.revenue",569060.43
2014-05-02,"sm.revenue",556678.37
2014-05-03,"sm.revenue",531878.38
2014-05-04,"sm.revenue",576332.59
2014-05-05,"sm.revenue",536524.66
2014-05-06,"sm.revenue",537896.08
2014-05-07,"sm.revenue",441068.71
2014-05-08,"sm.revenue",534232.39
2014-05-09,"sm.revenue",513246.43
2014-05-10,"sm.revenue",581745.79
2014-05-11,"sm.revenue",483246.15
2014-05-12,"sm.revenue",510440.03
2014-05-13,"sm.revenue",435499.18
2014-05-14,"sm.revenue",395133.69
2014-05-15,"sm.revenue",412443.48
2014-05-16,"sm.revenue",397927.5
2014-05-17,"sm.revenue",470514.81
2014-05-18,"sm.revenue",458237.5
2014-05-19,"sm.revenue",358783.59
2014-05-20,"sm.revenue",396432.28
2014-05-21,"sm.revenue",469058.57
2014-05-22,"sm.revenue",446962.96
2014-05-23,"sm.revenue",507229.54
2014-05-24,"sm.revenue",539188.37
2014-05-25,"sm.revenue",514553.7
2014-05-26,"sm.revenue",700214.08
2014-05-27,"sm.revenue",405350.48
2014-05-28,"sm.revenue",402313.59
2014-05-29,"sm.revenue",399587.59
2014-05-30,"sm.revenue",539814.84
2014-05-31,"sm.revenue",550697.73
2014-06-01,"sm.revenue",472403.46
2014-06-02,"sm.revenue",495188.52
2014-06-03,"sm.revenue",480169.43
2014-06-04,"sm.revenue",461686.6
2014-06-05,"sm.revenue",598911.05
2014-06-06,"sm.revenue",535906.78
2014-06-07,"sm.revenue",582364.55
2014-06-08,"sm.revenue",619843.06
2014-06-09,"sm.revenue",570234.52
2014-06-10,"sm.revenue",583660.9
2014-06-11,"sm.revenue",740493.76
2014-06-12,"sm.revenue",574079.22
2014-06-13,"sm.revenue",716168.91
2014-06-14,"sm.revenue",680406.18
2014-06-15,"sm.revenue",682640.79
2014-06-16,"sm.revenue",595926.39
2014-06-17,"sm.revenue",586658.27
2014-06-18,"sm.revenue",549795.78
2014-06-19,"sm.revenue",588828.39
2014-06-20,"sm.revenue",685591.15
2014-06-21,"sm.revenue",666964.48
2014-06-22,"sm.revenue",476426.63
2014-06-23,"sm.revenue",531842.09
2014-06-24,"sm.revenue",566362.22
2014-06-25,"sm.revenue",511220.68
2014-06-26,"sm.revenue",491544.5
2014-06-27,"sm.revenue",474582.17
2014-06-28,"sm.revenue",504394.42
2014-06-29,"sm.revenue",610480.19
2014-06-30,"sm.revenue",475731.59
2014-07-01,"sm.revenue",543053.58
2014-07-02,"sm.revenue",618724.18
2014-07-03,"sm.revenue",634661.05
2014-07-04,"sm.revenue",693026.52
2014-07-05,"sm.revenue",825952.58
2014-07-06,"sm.revenue",560909.95
2014-07-07,"sm.revenue",508467.37
2014-07-08,"sm.revenue",582052.1
2014-07-09,"sm.revenue",475806.47
2014-07-10,"sm.revenue",467751.49
2014-07-11,"sm.revenue",561983.74
2014-07-12,"sm.revenue",521148.75
2014-07-13,"sm.revenue",485899.58
2014-07-14,"sm.revenue",534229.47
2014-07-15,"sm.revenue",493507.71
2014-07-16,"sm.revenue",504522.66
2014-07-17,"sm.revenue",450452.4
2014-07-18,"sm.revenue",554672.06
2014-07-19,"sm.revenue",558897.84
2014-07-20,"sm.revenue",699129.38
2014-07-21,"sm.revenue",631033.5
2014-07-22,"sm.revenue",594110.93
2014-07-23,"sm.revenue",681497.08
2014-07-24,"sm.revenue",755139.64
2014-07-25,"sm.revenue",884346.51
2014-07-26,"sm.revenue",940985.68
2014-07-27,"sm.revenue",551625.56
2014-07-28,"sm.revenue",831933.82
2014-07-29,"sm.revenue",589873.87
2014-07-30,"sm.revenue",575626.76
2014-07-31,"sm.revenue",576000.58
2014-08-01,"sm.revenue",1067804.79
2014-08-02,"sm.revenue",1173450.66
2014-08-03,"sm.revenue",790914.47
2014-08-04,"sm.revenue",620118.88
2014-08-05,"sm.revenue",731088.72
2014-08-06,"sm.revenue",588487.79
2014-08-07,"sm.revenue",549463.96
2014-08-08,"sm.revenue",567472.91
2014-08-09,"sm.revenue",592325.65
2014-08-10,"sm.revenue",630488.42
2014-08-11,"sm.revenue",649081.49
2014-08-12,"sm.revenue",652465.31
2014-08-13,"sm.revenue",630666.57
2014-08-14,"sm.revenue",573117.58
2014-08-15,"sm.revenue",666030.51
2014-08-16,"sm.revenue",793448.39
2014-08-17,"sm.revenue",812065.57
2014-08-18,"sm.revenue",627346.01
2014-08-19,"sm.revenue",727332.8
2014-08-20,"sm.revenue",703870.31
2014-08-21,"sm.revenue",600612.01
2014-08-22,"sm.revenue",632348.53
2014-08-23,"sm.revenue",769092.83
2014-08-24,"sm.revenue",718114.3
2014-08-25,"sm.revenue",635970.79
2014-08-26,"sm.revenue",682757.16
2014-08-27,"sm.revenue",552209.95
2014-08-28,"sm.revenue",584826.54
2014-08-29,"sm.revenue",684149.76
2014-08-30,"sm.revenue",859804.13
2014-08-31,"sm.revenue",1425312.93
2014-09-01,"sm.revenue",1658070.88
2014-09-02,"sm.revenue",842191.96
2014-09-03,"sm.revenue",709638.45
2014-09-04,"sm.revenue",815406.1
2014-09-05,"sm.revenue",998066.54
2014-09-06,"sm.revenue",1094819.17
2014-09-07,"sm.revenue",794770.58
2014-09-08,"sm.revenue",688302.45
2014-09-09,"sm.revenue",709986.81
2014-09-10,"sm.revenue",626676.91
2014-09-11,"sm.revenue",591072.24
2014-09-12,"sm.revenue",663089.75
2014-09-13,"sm.revenue",697985.16
2014-09-14,"sm.revenue",648315.68
2014-09-15,"sm.revenue",604469.42
2014-09-16,"sm.revenue",576293.32
2014-09-17,"sm.revenue",583927.56
2014-09-18,"sm.revenue",641576.13
2014-09-19,"sm.revenue",616408.64
2014-09-20,"sm.revenue",676584.87
2014-09-21,"sm.revenue",609661.85
2014-09-22,"sm.revenue",551701.3
2014-09-23,"sm.revenue",526455.49
2014-09-24,"sm.revenue",562993.76
2014-09-25,"sm.revenue",606900.06
2014-09-26,"sm.revenue",607527.11
2014-09-27,"sm.revenue",629779.51
2014-09-28,"sm.revenue",744634.99
2014-09-29,"sm.revenue",643538.1
2014-09-30,"sm.revenue",678532.93
2014-10-01,"sm.revenue",638251.97
2014-10-02,"sm.revenue",574301.66
2014-10-03,"sm.revenue",557649.08
2014-10-04,"sm.revenue",637414.49
2014-10-05,"sm.revenue",706014.8
2014-10-06,"sm.revenue",543449.75
2014-10-07,"sm.revenue",592359.45
2014-10-08,"sm.revenue",532971
2014-10-09,"sm.revenue",687537.55
2014-10-10,"sm.revenue",662613.77
2014-10-11,"sm.revenue",660135.16
2014-10-12,"sm.revenue",561411.38
2014-10-13,"sm.revenue",571671.94
2014-10-14,"sm.revenue",638177.32
2014-10-15,"sm.revenue",617959.43
2014-10-16,"sm.revenue",498420.68
2014-10-17,"sm.revenue",864288.16
2014-10-18,"sm.revenue",752697.64
2014-10-19,"sm.revenue",676852
2014-10-20,"sm.revenue",569021.43
2014-10-21,"sm.revenue",644824.12
2014-10-22,"sm.revenue",611445.22
2014-10-23,"sm.revenue",649608.37
2014-10-24,"sm.revenue",810703.82
2014-10-25,"sm.revenue",777807.41
2014-10-26,"sm.revenue",753386.7
2014-10-27,"sm.revenue",812137.68
2014-10-28,"sm.revenue",690006.58
2014-10-29,"sm.revenue",621572.15
2014-10-30,"sm.revenue",571746.39
2014-10-31,"sm.revenue",619752.1
2014-11-01,"sm.revenue",849075.73
2014-11-02,"sm.revenue",1226739.65
2014-11-03,"sm.revenue",922140.23
2014-11-04,"sm.revenue",780203.12
2014-11-05,"sm.revenue",784593.2
2014-11-06,"sm.revenue",704396.19
2014-11-07,"sm.revenue",747333.38
2014-11-08,"sm.revenue",867825.96
2014-11-09,"sm.revenue",961593.73
2014-11-10,"sm.revenue",769931.91
2014-11-11,"sm.revenue",875523.73
2014-11-12,"sm.revenue",905933.11
2014-11-13,"sm.revenue",773465.83
2014-11-14,"sm.revenue",884417.89
2014-11-15,"sm.revenue",1051757.97
2014-11-16,"sm.revenue",1219425.03
2014-11-17,"sm.revenue",1004326.44
2014-11-18,"sm.revenue",1196456.11
2014-11-19,"sm.revenue",863224.72
2014-11-20,"sm.revenue",2362844.39
2014-11-21,"sm.revenue",1984514.29
2014-11-22,"sm.revenue",2378630.52
2014-11-23,"sm.revenue",2606073.96
2014-11-24,"sm.revenue",4359413.34
2014-11-25,"sm.revenue",3510080.58
2014-11-26,"sm.revenue",5022796.81
2014-11-27,"sm.revenue",44266670.94
2014-11-28,"sm.revenue",24673698.98
2014-11-29,"sm.revenue",10039162.83
2014-11-30,"sm.revenue",6481961.57
2014-12-01,"sm.revenue",22657806.87
2014-12-02,"sm.revenue",3017215.06
2014-12-03,"sm.revenue",2125260.96
2014-12-04,"sm.revenue",2026564.34
2014-12-05,"sm.revenue",2264332.84
2014-12-06,"sm.revenue",3671650.21
2014-12-07,"sm.revenue",3100100.42
2014-12-08,"sm.revenue",2745104.27
2014-12-09,"sm.revenue",2911613.03
2014-12-10,"sm.revenue",2439198.4
2014-12-11,"sm.revenue",2345456.47
2014-12-12,"sm.revenue",2669449.71
2014-12-13,"sm.revenue",3217662.97
2014-12-14,"sm.revenue",3392267.75
2014-12-15,"sm.revenue",3180405.8
2014-12-16,"sm.revenue",2979124.56
2014-12-17,"sm.revenue",2920472.99
2014-12-18,"sm.revenue",3076447.68
2014-12-19,"sm.revenue",3798874.04
2014-12-20,"sm.revenue",4402454.68
2014-12-21,"sm.revenue",3852566.97
2014-12-22,"sm.revenue",3679715.36
2014-12-23,"sm.revenue",3506342.53
2014-12-24,"sm.revenue",3420114.48
2014-12-25,"sm.revenue",1749572
2014-12-26,"sm.revenue",3373280.42
2014-12-27,"sm.revenue",2478503.37
2014-12-28,"sm.revenue",1682516.19
2014-12-29,"sm.revenue",1339229.11
2014-12-30,"sm.revenue",1305337.59
2014-12-31,"sm.revenue",1308710.03
2015-01-01,"sm.revenue",1267026.27
2015-01-02,"sm.revenue",1317473.56
2015-01-03,"sm.revenue",1586627.77
2015-01-04,"sm.revenue",1106606.54
2015-01-05,"sm.revenue",834593.48
2015-01-06,"sm.revenue",827160.17
2015-01-07,"sm.revenue",831849.31
2015-01-08,"sm.revenue",776529.69
2015-01-09,"sm.revenue",817159.29
2015-01-10,"sm.revenue",1064757.65
2015-01-11,"sm.revenue",1003932.93
2015-01-12,"sm.revenue",835086.81
2015-01-13,"sm.revenue",823946.22
2015-01-14,"sm.revenue",1320608.89
2015-01-15,"sm.revenue",822810.83
2015-01-16,"sm.revenue",919651.47
2015-01-17,"sm.revenue",1147341.55
2015-01-18,"sm.revenue",980717.22
2015-01-19,"sm.revenue",919235.43
2015-01-20,"sm.revenue",788937.72
2015-01-21,"sm.revenue",949735.69
2015-01-22,"sm.revenue",825909.57
2015-01-23,"sm.revenue",1142414.05
2015-01-24,"sm.revenue",1487182.29
2015-01-25,"sm.revenue",1030478.76
2015-01-26,"sm.revenue",832659.08
2015-01-27,"sm.revenue",860733.11
2015-01-28,"sm.revenue",769856.01
2015-01-29,"sm.revenue",687589.91
2015-01-30,"sm.revenue",1033589.96
2015-01-31,"sm.revenue",1245720.92
2015-02-01,"sm.revenue",1031997.24
2015-02-02,"sm.revenue",885542.41
2015-02-03,"sm.revenue",926504.22
2015-02-04,"sm.revenue",908566.98
2015-02-05,"sm.revenue",928541.04
2015-02-06,"sm.revenue",1024861.68
2015-02-07,"sm.revenue",1341660.87
2015-02-08,"sm.revenue",1047726.1
2015-02-09,"sm.revenue",973835.12
2015-02-10,"sm.revenue",998256.25
2015-02-11,"sm.revenue",1131426.74
2015-02-12,"sm.revenue",1062825.38
2015-02-13,"sm.revenue",1541413.47
2015-02-14,"sm.revenue",1279213.65
2015-02-15,"sm.revenue",1266560.07
2015-02-16,"sm.revenue",1358214.5
2015-02-17,"sm.revenue",882821.02
2015-02-18,"sm.revenue",980867.22
2015-02-19,"sm.revenue",952745.42
2015-02-20,"sm.revenue",1047364.86
2015-02-21,"sm.revenue",1326703.89
2015-02-22,"sm.revenue",1029577.72
2015-02-23,"sm.revenue",937673.08
2015-02-24,"sm.revenue",833112.75
2015-02-25,"sm.revenue",901139.5
2015-02-26,"sm.revenue",1088384.67
2015-02-27,"sm.revenue",990543.17
2015-02-28,"sm.revenue",977880.55
2015-03-01,"sm.revenue",1054417.72
2015-03-02,"sm.revenue",1019175.99
2015-03-03,"sm.revenue",851418.45
2015-03-04,"sm.revenue",809956.42
2015-03-05,"sm.revenue",796794.78
2015-03-06,"sm.revenue",896467.36
2015-03-07,"sm.revenue",882057.52
2015-03-08,"sm.revenue",956516.6
2015-03-09,"sm.revenue",776125.13
2015-03-10,"sm.revenue",877972.68
2015-03-11,"sm.revenue",910948.78
2015-03-12,"sm.revenue",977703.68
2015-03-13,"sm.revenue",1150517.8
2015-03-14,"sm.revenue",1013750.17
2015-03-15,"sm.revenue",964786.65
2015-03-16,"sm.revenue",907731.42
2015-03-17,"sm.revenue",843912.61
2015-03-18,"sm.revenue",1645400.45
2015-03-19,"sm.revenue",841241.75
2015-03-20,"sm.revenue",967876.42
2015-03-21,"sm.revenue",1086881.8
2015-03-22,"sm.revenue",929043.59
2015-03-23,"sm.revenue",859885.29
2015-03-24,"sm.revenue",901510.08
2015-03-25,"sm.revenue",808151.35
2015-03-26,"sm.revenue",739489.33
2015-03-27,"sm.revenue",797361.43
2015-03-28,"sm.revenue",870738.15
2015-03-29,"sm.revenue",911975.94
2015-03-30,"sm.revenue",768906
2015-03-31,"sm.revenue",1524329.28
2015-04-01,"sm.revenue",1115752.58
2015-04-02,"sm.revenue",1047410.26
2015-04-03,"sm.revenue",1019379.26
2015-04-04,"sm.revenue",1159740.06
2015-04-05,"sm.revenue",1829340.12
2015-04-06,"sm.revenue",804557.23
2015-04-07,"sm.revenue",808573.36
2015-04-08,"sm.revenue",759274.05
2015-04-09,"sm.revenue",691829.15
2015-04-10,"sm.revenue",784862.2
2015-04-11,"sm.revenue",862597.21
2015-04-12,"sm.revenue",786119.66
2015-04-13,"sm.revenue",744315.31
2015-04-14,"sm.revenue",744122
2015-04-15,"sm.revenue",868085.04
2015-04-16,"sm.revenue",683977.04
2015-04-17,"sm.revenue",756748.82
2015-04-18,"sm.revenue",828632.49
2015-04-19,"sm.revenue",1037777.49
2015-04-20,"sm.revenue",831609.64
2015-04-21,"sm.revenue",871597.78
2015-04-22,"sm.revenue",965199.42
2015-04-23,"sm.revenue",925613.88
2015-04-24,"sm.revenue",1103449.26
2015-04-25,"sm.revenue",1240058.59
2015-04-26,"sm.revenue",1246602.53
2015-04-27,"sm.revenue",1194440.14
2015-04-28,"sm.revenue",1731477.11
2015-04-29,"sm.revenue",928181.88
2015-04-30,"sm.revenue",733429.49
2015-05-01,"sm.revenue",769657.77
2015-05-02,"sm.revenue",793807.39
2015-05-03,"sm.revenue",832555.57
2015-05-04,"sm.revenue",892979.69
2015-05-05,"sm.revenue",754063.48
2015-05-06,"sm.revenue",775916.82
2015-05-07,"sm.revenue",840330.89
2015-05-08,"sm.revenue",830752.96
2015-05-09,"sm.revenue",1116521.13
2015-05-10,"sm.revenue",874896.54
2015-05-11,"sm.revenue",800046.36
2015-05-12,"sm.revenue",1441919.67
2015-05-13,"sm.revenue",821525.03
2015-05-14,"sm.revenue",738386.23
2015-05-15,"sm.revenue",884801.82
2015-05-16,"sm.revenue",991727.33
2015-05-17,"sm.revenue",967067.05
2015-05-18,"sm.revenue",836377.48
2015-05-19,"sm.revenue",1110759.75
2015-05-20,"sm.revenue",778360.71
2015-05-21,"sm.revenue",796811.05
2015-05-22,"sm.revenue",1084968.51
2015-05-23,"sm.revenue",1099174.91
2015-05-24,"sm.revenue",1318790.76
2015-05-25,"sm.revenue",2010996.48
2015-05-26,"sm.revenue",914807.24
2015-05-27,"sm.revenue",1059828.7
2015-05-28,"sm.revenue",819700.66
2015-05-29,"sm.revenue",864068.81
2015-05-30,"sm.revenue",1012009.41
2015-05-31,"sm.revenue",1036198.19
2015-06-01,"sm.revenue",1504727.6
2015-06-02,"sm.revenue",1029364.15
2015-06-03,"sm.revenue",831634.83
2015-06-04,"sm.revenue",815646.56
2015-06-05,"sm.revenue",763179.65
2015-06-06,"sm.revenue",872400.95
2015-06-07,"sm.revenue",891804.4
2015-06-08,"sm.revenue",919462.58
2015-06-09,"sm.revenue",1030803.63
2015-06-10,"sm.revenue",1182663.84
2015-06-11,"sm.revenue",832872.09
2015-06-12,"sm.revenue",914460.28
2015-06-13,"sm.revenue",999755.14
2015-06-14,"sm.revenue",1091253.17
2015-06-15,"sm.revenue",1563720.27
2015-06-16,"sm.revenue",1430517.38
2015-06-17,"sm.revenue",1329193.68
2015-06-18,"sm.revenue",1018510.62
2015-06-19,"sm.revenue",1227730.14
2015-06-20,"sm.revenue",1275381.08
2015-06-21,"sm.revenue",1101725.81
2015-06-22,"sm.revenue",1030670.31
2015-06-23,"sm.revenue",1547862.1
2015-06-24,"sm.revenue",1029670.47
2015-06-25,"sm.revenue",834115.58
2015-06-26,"sm.revenue",985806.78
2015-06-27,"sm.revenue",953930.44
2015-06-28,"sm.revenue",899753.36
2015-06-29,"sm.revenue",964576.24
2015-06-30,"sm.revenue",952567.26
2015-07-01,"sm.revenue",955294.09
2015-07-02,"sm.revenue",932759.89
2015-07-03,"sm.revenue",1191521.33
2015-07-04,"sm.revenue",1216311.14
2015-07-05,"sm.revenue",1380028.05
2015-07-06,"sm.revenue",1125977.12
2015-07-07,"sm.revenue",929843.23
2015-07-08,"sm.revenue",923793.25
2015-07-09,"sm.revenue",921783.14
2015-07-10,"sm.revenue",888647.16
2015-07-11,"sm.revenue",962438.11
2015-07-12,"sm.revenue",826147.94
2015-07-13,"sm.revenue",914853.03
2015-07-14,"sm.revenue",4443162.65
2015-07-15,"sm.revenue",2863766.07
2015-07-16,"sm.revenue",933747.94
2015-07-17,"sm.revenue",862021.07
2015-07-18,"sm.revenue",1019554.38
2015-07-19,"sm.revenue",1020134.88
2015-07-20,"sm.revenue",904219.4
2015-07-21,"sm.revenue",1005840.58
2015-07-22,"sm.revenue",827431.79
2015-07-23,"sm.revenue",2127999.8
2015-07-24,"sm.revenue",1954075.51
2015-07-25,"sm.revenue",1578645.09
2015-07-26,"sm.revenue",952406.31
2015-07-27,"sm.revenue",1965044.5
2015-07-28,"sm.revenue",908031.69
2015-07-29,"sm.revenue",831904.08
2015-07-30,"sm.revenue",1415290.32
2015-07-31,"sm.revenue",2376104.48
2015-08-01,"sm.revenue",2098638.64
2015-08-02,"sm.revenue",988313
2015-08-03,"sm.revenue",1050931
2015-08-04,"sm.revenue",975171
2015-08-05,"sm.revenue",856022
2015-08-06,"sm.revenue",801287
2015-08-07,"sm.revenue",1114161
2015-08-08,"sm.revenue",1344918
2015-08-09,"sm.revenue",2130906
2015-08-10,"sm.revenue",1260641
2015-08-11,"sm.revenue",943947
2015-08-12,"sm.revenue",878597
2015-08-13,"sm.revenue",1013158
2015-08-14,"sm.revenue",1068621
2015-08-15,"sm.revenue",1315678
2015-08-16,"sm.revenue",1283336
2015-08-17,"sm.revenue",935158
2015-08-18,"sm.revenue",1059146
2015-08-19,"sm.revenue",1099455
2015-08-20,"sm.revenue",856900
2015-08-21,"sm.revenue",1228152
2015-08-22,"sm.revenue",1025633
2015-08-23,"sm.revenue",1048641
2015-08-24,"sm.revenue",961201
2015-08-25,"sm.revenue",1044663
2015-08-26,"sm.revenue",999824
2015-08-27,"sm.revenue",1071508
2015-08-28,"sm.revenue",930602
2015-08-29,"sm.revenue",1031751
2015-08-30,"sm.revenue",1030530
2015-08-31,"sm.revenue",916266
2015-09-01,"sm.revenue",981145
2015-09-02,"sm.revenue",879276
2015-09-03,"sm.revenue",1125314
2015-09-04,"sm.revenue",1775423
2015-09-05,"sm.revenue",1196414
2015-09-06,"sm.revenue",1314292
2015-09-07,"sm.revenue",1788811
2015-09-08,"sm.revenue",854730
2015-09-09,"sm.revenue",723667
2015-09-10,"sm.revenue",1019608
2015-09-11,"sm.revenue",1006625
2015-09-12,"sm.revenue",1380301
2015-09-13,"sm.revenue",1048700
2015-09-14,"sm.revenue",916164
2015-09-15,"sm.revenue",1617356
2015-09-16,"sm.revenue",1146898
2015-09-17,"sm.revenue",862287
2015-09-18,"sm.revenue",938419
2015-09-19,"sm.revenue",1066643
2015-09-20,"sm.revenue",1068912
2015-09-21,"sm.revenue",988044
2015-09-22,"sm.revenue",1522049
2015-09-23,"sm.revenue",880554
2015-09-24,"sm.revenue",857789
2015-09-25,"sm.revenue",1083078
2015-09-26,"sm.revenue",1270484
2015-09-27,"sm.revenue",951884
2015-09-28,"sm.revenue",846854
2015-09-29,"sm.revenue",810496
2015-09-30,"sm.revenue",1056185
2015-10-01,"sm.revenue",900414
2015-10-02,"sm.revenue",953266
2015-10-03,"sm.revenue",1050324
2015-10-04,"sm.revenue",1128023
2015-10-05,"sm.revenue",927897
2015-10-06,"sm.revenue",1028720
2015-10-07,"sm.revenue",932598
2015-10-08,"sm.revenue",1018544
2015-10-09,"sm.revenue",1106578
2015-10-10,"sm.revenue",957458
2015-10-11,"sm.revenue",932139
2015-10-12,"sm.revenue",880867
2015-10-13,"sm.revenue",1377463
2015-10-14,"sm.revenue",813409
2015-10-15,"sm.revenue",812261
2015-10-16,"sm.revenue",872537
2015-10-17,"sm.revenue",1042695
2015-10-18,"sm.revenue",1034366
2015-10-19,"sm.revenue",927909
2015-10-20,"sm.revenue",1165409
2015-10-21,"sm.revenue",1063744
2015-10-22,"sm.revenue",1053964
2015-10-23,"sm.revenue",981817
2015-10-24,"sm.revenue",1094145
2015-10-25,"sm.revenue",1094549
2015-10-26,"sm.revenue",1071942
2015-10-27,"sm.revenue",1198636
2015-10-28,"sm.revenue",929961
2015-10-29,"sm.revenue",932969
2015-10-30,"sm.revenue",974827
2015-10-31,"sm.revenue",1076960
2015-11-01,"sm.revenue",1192786
2015-11-02,"sm.revenue",961849
2015-11-03,"sm.revenue",1033175
2015-11-04,"sm.revenue",1136929
2015-11-05,"sm.revenue",1236109
2015-11-06,"sm.revenue",1345206
2015-11-07,"sm.revenue",1327519
2015-11-08,"sm.revenue",1534750
2015-11-09,"sm.revenue",1348065
2015-11-10,"sm.revenue",2763605
2015-11-11,"sm.revenue",2491761
2015-11-12,"sm.revenue",2503552
2015-11-13,"sm.revenue",1605587
2015-11-14,"sm.revenue",1681387
2015-11-15,"sm.revenue",1715329
2015-11-16,"sm.revenue",1491690
2015-11-17,"sm.revenue",1536976
2015-11-18,"sm.revenue",1448862
